Word,Gender
bamboche,f
bamboche,f
bamboche,f
bamboche,f
baptistère,m
takfirisme,m
transnationalisme,m
barbelure,f
baraterie,f
barbiturisme,m
barbotin,m
barcelonnette,f
baragouineuse,f
barboteur,m
barcasse,f
demi-mondaine,f
barguignage,m
barbotière,f
bariolure,f
barnabite,m
millime,m
baroquisme,m
baroufle,m
barouf,m
barographe,m
trusquinage,m
bartavelle,f
baronnage,m
baselle,f
barreuse,f
baside,f
basquine,f
barzoï,m
cadmie,f
bastidon,m
basterne,m
barrot,m
cyberlundi,m
barrement,m
bas-mât,m
interréseau,m
bas-côté,m
développement durable,m
batayole,f
cheval de bât,m
batelet,m
bateau pilote,m
bateau-pilote,m
batelière,f
bateau-feu,m
bateau-lavoir,m
bateau-phare,m
bateau-mouche,m
batellerie,f
batelée,f
batelage,m
batelage,m
bât,m
affrèrement,m
voix active,f
voix passive,f
râpure,f
râpage,m
trou perdu,m
tampax,m
argu,m
vulpiculture,f
bordement,m
becquet,m
bionique,f
vol coqueluche,m
biopolitique,f
calage,m
cesseur,m
clanisme,m
Creusois,m
diaire,m
conso,f
croulement,m
contingentement,m
coulement,m
mariolâtrie,f
crocodile marin,m
chaudronnier,m
congo,m
doxa,f
bâtonnat,m
batifolage,m
chappe,f
battellement,m
battée,f
ruisselet,m
baumier,m
bauquière,f
baudroie,f
Creusoise,f
cesseuse,f
chaudronnière,f
bavière,f
béance,f
bêchage,m
bêchoir,m
à-coup,m
bécard,m
homme au foyer,m
bécasseau,m
hypersignal,m
béchique,m
bêcheur,m
fumeterre,f
matage,m
arc-boutement,m
becquetance,f
becquetage,m
bec-de-cane,m
culpabilisation,f
bec-d'âne,m
biloute,m
autoentrepreneuse,f
autoformation,f
auto-entreprise,f
entrepreunariat,f
pythie,f
intermodalité,f
fadette,f
fadette,f
exemplarité,f
pastafarisme,m
référent,m
référent,m
poiré mousseux,m
écoquartier,m
poiré,m
bédane,m
récap,m
récap,f
poiré de glace,m
bédégar,m
zuisme,m
behaviourisme,m
béguètement,m
béguine,f
bélemnite,f
bélière,f
bélouga,m
bélandre,f
bélinogramme,m
beau-dabe,m
bélinographe,m
bellicisme,m
belouga,m
belle-soeur,f
belle-dabe,f
belle-doche,f
benzyle,f
bénard,m
bénarde,f
bélître,m
benzolisme,m
beigne,f
beigne,m
belgicisme,m
agrotourisme,m
désengorgement,m
bétonnisation,f
géolocalisation,f
poucet,m
réaffectation,f
réindustrialisation,f
vichysme,m
hyperconcentration,f
thalassothermie,f
béotisme,m
béquet,m
béquée,f
bercelonnette,f
bergamotier,m
bercement,m
bergamasque,f
écocide,m
chavisme,m
employabilité,f
autopromotion,f
lepénisme,m
héritabilité,f
mastérisation,f
fixisme,m
prohibitionnisme,m
réductionnisme,m
chow-chow,m
référente,f
poucette,f
sociotechnique,f
coprésidente,f
chiraquisme,m
effritement,m
gnathosome,m
rétrocommission,f
webdocumentaire,m
vidéoprojecteur,m
réinstallation,f
berginisation,f
berthon,m
bersaglier,m
berneur,m
bertillonnage,m
berthe,f
agroforesterie,f
accidentologie,f
mauvais perdant,m
bernache,f
bernache,f
bernique,f
bernardin,m
barbouzerie,f
besacier,m
bêtathérapie,f
lap cheong,m
bétulacée,f
bétoire,f
beylicat,m
bétyle,m
berneuse,f
bétonneuse,f
besacière,f
bœuf bourguignon,m
microminiaturisation,f
cidre mousseux,m
artificialité,f
blockhaus,m
accédante,f
clampin,m
intergiciel,m
complotisme,m
aséité,f
constitutionnalisation,f
oxyde blanc d'arsenic,m
pluriel brisé,m
djiadisme,m
déshumanisation,f
foirade,f
flagellateur,m
francisque,f
éructation,f
détestation,f
gauscisme,m
indéterminisme,m
indéterministe,m
intériorisation,f
larmichette,m
sanscrit,m
langagier,m
paluche,f
paréidolie,f
potimarron,m
bien-pensance,f
menottage,m
retouchage,m
péquenaud,m
sexeur,m
raëlisme,m
surcout,m
raëlien,m
stipendié,m
sélène,f
sulpicien,m
pérennisation,f
ranson,f
caméo,m
biquette,f
conjugalité,f
copilotage,m
autopilotage,m
écocité,f
monétisation,f
écoville,f
microbiote,m
triméthylamine,f
améliorateur,m
appropriateur,m
boucaud,m
crevette grise,f
cardeur,m
censier,m
tupperware,m
Biarrot,m
biaisement,m
bibelotage,m
biacide,m
bibelotier,m
bibeloteur,m
bibliothéconomie,f
bibliophilie,f
bicamérisme,m
bischof,m
bickford,m
bichof,m
bichonnage,m
bichlorure,m
bichlamar,m
biculturalisme,m
bichromie,f
bicot,m
bicot,m
bien-jugé,m
biffure,f
paire torsadée,f
bien-dire,m
bien-fondé,m
bignone,f
bien-fonds,m
dynamoscope,m
bigre,m
débet,m
bigue,f
daguerréotypie,f
déboursement,m
disjonction,f
dépopulation,f
décroissement,m
climatérique,f
simplesse,f
chrématistique,f
emblavure,f
bien-aimé,m
filetier,m
fauchage,m
filage,m
improbité,f
inaccomplissement,m
filateur,m
fendeur,m
infécondité,f
improductivité,f
munitionnaire,m
pressier,m
nantissement,m
péculat,m
madrépore,m
phytologie,f
déclive,f
amazigh,m
locomobile,f
rixdale,f
rapineur,m
révulsion,f
surintendance,f
spoliateur,m
sériciculteur,m
trafiquante,f
réclamante,f
cardeuse,f
Biarrote,f
bibelotière,f
bibeloteuse,f
fendeuse,f
rapineuse,f
bicotte,f
tiretaine,f
pressière,f
appropriatrice,f
amélioratrice,f
séricicultrice,f
schelling,m
briscard,m
buandier,m
chicard,m
cousette,f
clodoche,m
embauchage,m
harengère,f
festoyeur,m
Luron,m
massière,f
inclémence,f
pavoisement,m
vauvert,m
écosseur,m
festoyeuse,f
riboteuse,f
buandière,f
ribote,f
écosseuse,f
Luronne,f
enrégimentement,m
capitoul,m
avénement,m
riboteur,m
aérostatier,m
aérostier,m
amenage,m
achour,m
caïdat,f
cheikhat,m
aérobase,f
capacitaire,m
cointéressé,m
coïntéressé,m
démotivation,f
dépossession,f
dévolution,f
gazogène,m
goléador,m
génèse,f
hanéfisme,m
fondrière,f
capitoulat,m
habous,m
intersaison,f
khammessat,m
kânoun,f
khammès,m
cartier,m
moueddeb,m
mechta,f
pantone,f
préventorium,m
médersa,f
papinade,f
makhzen,m
panislamisme,m
sècheresse,f
supportérisme,m
tunisification,f
boqueteau,m
vizirat,m
bihoreau,m
bilharzie,f
latéralité,f
bilatéralité,f
biligenèse,f
antifédéralisme,m
antiparlementarisme,m
adlérisme,m
biobanque,f
biomédicament,m
bioastronomie,f
bonapartisme,m
boulangisme,m
bolivarisme,m
bronzette,f
averroïsme,m
cindynique,f
caractérologie,f
chouannerie,f
chiropraxie,f
catéchèse,f
chronopsychologie,f
fungarium,m
domotique,f
colinguisme,m
cybersécurité,f
dramathérapie,f
dyslatéralité,f
dipe,m
dessaisissement,m
décryptement,m
dénoyage,m
dématérialisation,f
fongibilité,f
ethnopsychiatrie,f
écologisme,m
ethnopolitique,f
électroacoustique,f
hémovigilance,f
hypnologie,f
hermétisme,m
gallican,m
gallicanisme,m
hypermédia,f
galée,f
haptonomie,f
graphomotricité,f
ineffectivité,f
immédiateté,f
iconoclasme,m
instigatrice,f
indigénisme,m
kantisme,m
inefficience,f
intuitionnisme,m
intersexualité,f
microcrédit,m
mésopuncture,f
munitionnette,f
mithriacisme,m
intendante,f
normalienne,f
oscillographie,f
paralittérature,f
néoplatonisme,m
orléanisme,m
panafricanisme,m
orphisme,m
oscillographe,m
neurophilosophie,f
pharmacochimie,f
polyembryonie,f
personnalisme,m
poincarisme,m
postmodernité,f
profilage,f
problématologie,f
profileur,m
psychogériatrie,f
psychohistoire,f
psychomotricité,f
psychosynthèse,f
psychopathologie,f
psychotechnique,f
pétrarquisme,m
radiosource,f
remisier,m
rehaussement,m
reversement,m
risqueur,m
viol en réunion,m
simonisme,m
audioprothèse,f
spinozisme,m
suggestopédie,m
surveillante,f
surgénérateur,m
scientométrie,f
titrisation,f
sonotone,m
stœchiologie,f
subsidiarité,f
transformisme,m
ultranationalisme,f
téléformation,f
vidéocommunication,f
thermoélectricité,f
télégestion,f
téléshopping,m
taylorisme,m
profileuse,f
tulipomanie,f
victimologie,f
anticommunautarisme,m
défens,m
boromagnésite,f
conspirationnisme,m
chörten,m
désacralisation,f
désolidarisation,f
déprogrammation,f
embourbement,m
huissier de justice,m
Rouynorandienne,f
machine à boule,f
syndrome de Stevens-Johnson,m
Rouynorandien,m
porte papillon,f
entreposage,m
esclavagisme,m
extraterritorialité,f
énonciateur,m
galette des rois,f
jaune d'œuf,m
kémitisme,m
intentionnalité,f
myriarque,m
laïcisation,f
rediff,f
pleurnicherie,f
myriarchie,m
rabbinat,m
ouïghour,m
néonazisme,m
lamaïsme,m
tibétologie,f
viralité,f
aiglette,f
loufoquerie,f
autosacrifice,m
louise,f
bohême,m
chartrier,m
empilage,m
contrepied,m
démiurge,m
glossographie,f
fatiste,m
garennier,m
italianité,f
invocateur,m
glossolalie,f
inexécution,f
manieur,m
mistère,m
minutier,m
nigromance,f
lignage,m
reconfinement,m
pyromancie,f
péager,m
pédocriminel,m
rosicrucianisme,m
saigneur,m
puîné,m
trissotin,m
supercoupe,f
bourguemaître,m
corégence,f
infâmie,f
corégent,m
jansénisme,m
saigneuse,f
manieuse,f
compète,f
pédocriminelle,f
garennière,f
récollet,m
sureté,f
surséance,f
secrétairerie,f
péagère,f
réformation,f
tondeur,m
cartésianisme,m
cadratin,m
cadrat,m
déambulation,f
crocheteur,m
gasconnisme,m
esthétisme,m
gasconisme,m
compassement,m
maniére,f
tendreur,f
recommençante,f
provincialisme,m
étiléfrine,m
lettrage,m
jambier,m
trompe-oreilles,m
autoglorification,f
aquafaba,f
bitord,m
bourrelier,m
commanderie,f
Guelfe,m
giton,m
galonnier,m
électromécanicien,m
Gibelin,m
carret,m
généralat,m
érysipèle,m
maghzen,m
bisaïeul,m
moghazni,m
maistrance,f
fréteur,m
nassérisme,m
ouléma,m
panarabisme,m
toxicose,f
cyberdéfense,f
cyberstratégie,f
cyberespionnage,m
sociographie,f
tramage,m
fréteuse,f
implémentation,f
électromécanicienne,f
crocheteuse,f
géolocation,f
bisaïeule,f
canut,m
aérium,m
affaneur,m
archichancellerie,f
fafiot,m
archichapelain,m
capriné,m
broutard,m
boisement,m
fait-tout,m
caïon,m
bondrée,f
accrobranche,f
catherine,f
pot de chambre,m
crêt,m
coponnier,m
coseigneur,m
climatisme,m
mauvis,m
digestibilité,f
curatelle,f
édilité,f
truite fario,f
fleurissement,m
canuse,f
décurion,m
déscolarisation,f
balme,f
gardiateur,m
déprise,f
bulot,m
introducteur,m
montanisme,m
modénature,f
lustrage,m
miellerie,f
murçon,m
murson,m
ostéocolle,f
obéance,f
buccin,m
patou,m
oreillard,m
patriciat,m
renardière,f
saunerie,f
scialet,m
septembrisade,f
petit-maître,m
Sénonien,m
sérotine,f
taurobole,m
paumier,m
titulature,f
traille,f
utriculaire,f
utriculaire,m
ursidé,m
surrection,f
vercouline,f
introductrice,f
aérogel,m
circulateur,m
cintrage,m
Limbourgeoise,f
Léonaise,f
péquenaude,f
Hesbignonne,f
Narbonnaise,f
chanlatte,f
Sarrazine,f
canne blanche,f
Sarrasine,f
cédante,f
flagellatrice,f
secrétaire générale,f
ivrognesse,f
désalinisation,f
détaillante,f
sexeuse,f
dimensionnement,m
caladrius,m
repose-pieds,m
désembouage,m
emboîture,f
faîtage,m
fontainerie,f
habilleur,m
fontainière,f
fontainier,m
jonctionnement,m
recouvreur,m
picage,m
souillarde,f
recollement,m
platelage,m
recouverture,f
glyptique,f
pointeau,m
recopiage,m
piquage,m
préfabrication,f
végétalisation,f
recouvreuse,f
touchette,f
ammestre,m
ammeistre,m
triskèle,f
avifaune,f
caillassage,m
désendettement,m
handibasket,m
bimillénaire,m
travertin,m
hercynien,m
winstub,m
bierstub,m
nazification,f
veinage,m
schtetl,m
cédraie,f
hadidou,m
chioukh,m
intégrateur,m
diglossie,f
kharijisme,m
coresponsabilité,f
petit matin,m
kickboxeur,m
moussem,m
motomarine,f
maraboutisme,m
dahir,m
glacerie,f
autonomisme,m
kharidjisme,m
naïba,m
procurateur,m
percnoptère,m
phylogéographie,f
parachèvement,m
Elvinois,m
péon,m
gravette,f
kickboxeuse,f
zaïdisme,m
nanoaimant,m
survirage,f
abrasivité,f
électrotechnicien,m
zaouïa,f
tifinagh,m
électrotechnicienne,f
intégratrice,f
électrotechnique,f
tachelhit,m
nanocandéla,f
nanobiotechnologie,f
nanocormie,f
Elvinoise,f
comarque,f
nanocanal,m
nanobel,m
péone,f
nanocode,m
nanoconducteur,m
coronélisme,m
impécuniosité,m
grommellement,m
mégestion,f
parentèle,f
jésuitisme,m
pernamboucain,m
subventionnement,m
pernamboucaine,f
traverseuse,f
traverseur,m
réinstauration,f
nanodiamant,m
nanodisque,m
nanoélectrode,f
nanocéphalie,f
arabisme,m
austrofascisme,m
ultramontanisme,m
austromarxisme,m
blairisme,m
nanoéponge,f
carbonarisme,m
démondialisation,f
chartisme,m
démocratisme,m
charbonnerie,f
lassallisme,m
kémalisme,m
fouriérisme,m
keynésianisme,m
mutuellisme,m
proudhonisme,m
néofascisme,m
prégnance,f
acériculture,f
nanoprocesseur,m
aluminerie,f
aléoute,m
chaouin,m
aérotechnique,f
cipaille,m
décléricalisation,f
biset,m
déconfessionnalisation,f
fleur de lys,f
fleurdelisé,m
fleur de lis,f
guédille,f
interculturalisme,m
intermunicipalité,f
Iroquoien,m
huron,m
laïcat,m
malécite,m
maskinongé,m
parlure,f
podorythmie,f
poulamon,m
quiscale,m
sansonnet,m
trappage,f
siffleux,m
syndicalisation,f
trijonction,f
pourvoirie,f
collectrice,f
Iroquoienne,f
châlit,m
antiesclavagisme,m
célébrateur,m
hydropisie,f
déchristianisateur,m
térawattheure,m
feuillant,m
modérantisme,m
paléopathologie,f
prévaricateur,m
recenseur,m
cordelier,m
philosophisme,m
muscadin,m
rééligibilité,f
épistaxis,f
célébratrice,f
robespierrisme,m
recenseuse,f
prévaricatrice,f
déchristianisatrice,f
haussmannisation,f
césarisme,m
lithotripsie,f
haplogroupe,m
bertholite,f
partageux,m
antioccidentalisme,m
crucifiement,m
égorgeur,m
mainteneur,m
désaffiliation,f
zakât,f
mainteneuse,f
égorgeuse,f
desservante,f
territorialisation,f
bazoche,f
bouffette,f
badouillard,m
hétérocratie,f
carnavaleux,m
caresme,m
brunisseur,m
chatouilleur,m
coincoin,m
engueuleur,m
empêcheur,m
engueulement,m
gnouf,m
harnois,m
imagier,m
saynette,f
séguedille,f
vielleur,m
empêcheuse,f
débardeuse,f
carnavaleuse,f
imagière,f
brunisseuse,f
engueuleuse,f
vielleuse,f
mandarinat,m
sardinade,f
mouclade,f
goliard,m
métempsycose,f
appointemens,m
bucentaure,m
dizenier,m
dizainier,m
dévidage,m
manécanterie,f
dizainière,f
néoplatonicienne,f
pennonage,m
traboule,f
évangélisme,m
dizenière,f
billonnage,m
moulinier,m
tènement,m
circoncellion,m
amazighité,f
protêt,m
néoplatonicien,m
frairie,f
bourlingueur,m
daïra,f
dinanderie,f
camelin,m
pastoralisme,m
phoeniciculture,f
ismaélien,m
surliquidité,f
phoeniciculteur,m
ismaélienne,f
moulinière,f
bourlingueuse,f
phoeniciculteuse,f
cobelligérance,f
entraxe,m
forceur,m
croiseur lourd,m
grève générale,f
cartul.,m
cart.,m
nanomoteur,m
nanomonde,m
nanomédicament,m
nanopoudre,f
nanomélie,f
nanophanérophyte,m
phanérophyte,m
nanomécanisme,m
bucher,m
nanoruban,m
nanopuce,f
nanothermomètre,m
dynamiteuse,f
forceuse,f
nanotribologie,f
nanotunnel,m
dynamiteur,m
nanorobotique,f
taud,m
cariacou,m
capabilité,f
filialisation,f
barbajuan,m
barbagiuan,m
cardage,m
cervolisme,m
enrobeuse,f
épandeur,m
étanchement,m
modélisateur,m
mécatronique,f
ozaphane,m
peignage,m
prosopographie,f
propédeutique,f
servomécanisme,m
servocommande,f
servofrein,m
servomoteur,m
stylomine,m
séran,m
cotisante,f
modélisatrice,f
anosognosie,f
chiraquie,f
doubleur,m
empaleur,m
hypotaupe,f
industrialisme,m
motocrotte,f
nomadisation,f
empaleuse,f
doubleuse,f
ouiche,f
binard,m
binage,m
bineuse,f
binerie,f
présentatrice,f
biostasie,f
biomorphisme,m
biothérapie,f
biospéléologie,f
théobromine,f
bipied,m
bipolarisation,f
nom savant,m
biroute,f
stasie,f
théobrome,m
réfringence,f
biotypologie,f
bineur,m
biréfringence,f
birapport,m
biscaïen,m
biscôme,m
biscayen,m
biseautage,m
aliénisme,m
cétoine,m
métalepse,f
plantier,m
montpelliérain,m
rocailleur,m
réinterprétation,f
bissection,f
bissel,m
bisulfure,m
bitumage,m
bizut,m
antihydrogène,m
bizuth,m
conductimétrie,f
orbitale antiliante,f
dichlorobenzène,m
ferromagnétisme,m
antiferromagnétisme,m
benzoïne,f
écrantage,m
émaillerie,f
gyromagnétisme,m
microémulsion,f
mésophase,f
observabilité,f
mégaélectron-volt,m
mofette,f
mégaélectronvolt,m
organicien,m
photodésintégration,f
noosphère,f
tonométrie,f
superatome,m
topochimie,f
blandice,f
blastomère,m
finalisme,m
blasement,m
blackboulage,m
blastomycose,f
blanc-estoc,m
blanc-étoc,m
blanchet,m
agroécosystème,m
thermolyse,f
anthéridie,f
romanticisme,m
archentéron,m
blastocyste,m
bicouche,f
blastodisque,m
bilatérien,m
bioécologie,f
blastocèle,f
autopoïèse,f
barre inscrite,f
barre de fraction,f
barre oblique inversée,f
barre verticale,f
cytokinèse,f
capnie,f
hypocapnie,f
cnidaire,m
chimiotrophe,m
chimiotrophie,f
contrôlabilité,f
compartimentation,f
hypercapnie,f
déconvolution,f
cœlentéré,m
désadhérence,f
ectoblaste,m
ectoderme,m
endosymbiote,m
entoblaste,m
homéostat,m
embryogenèse,f
homéothermie,f
hypoblaste,m
humanine,m
fibroblaste,m
gamétogenèse,f
natrémie,f
hypernatrémie,f
géonomie,f
hémicellulose,f
blaste,m
hétéropolymère,m
hémostase,f
indiscernabilité,f
hétérosome,m
immunocytochimie,f
leucoplaste,m
microcinéma,m
luciférase,f
macrogamète,m
microécosystème,m
microgamète,m
myxomycète,m
multicellularité,f
mycète,m
morphogénie,m
cytochimie,f
myxobactérie,m
mésoglée,f
mésenchyme,m
mésoécosystème,m
méningocoque,m
mésologie,f
Protérozoïque,m
oosphère,f
Paléoprotérozoïque,m
phalloïdine,f
osmolarité,f
piline,f
organogenèse,f
ovogenèse,f
nucléoïde,m
protéobactérie,f
physicalisation,f
scissiparité,f
lamarckien,m
sauropside,m
protostomien,m
ptéridophyte,m
néolamarckien,m
plasmodesme,m
pneumocoque,m
spirochète,f
stromatolithe,m
spongiaire,m
tenségrité,f
subérine,f
sémantisme,m
noueur,m
synécologie,f
subsomption,f
variateur,m
vimentine,f
télophase,f
écosphère,f
écophysiologie,f
écozone,f
épibolie,f
néolamarckienne,f
lamarckienne,f
somitogenèse,f
épiblaste,m
morphocoiffure,f
échinoderme,m
morphosyntaxe,f
morphothion,m
morphoplasme,m
oocyste,m
morphopsychologie,f
oolithe,m
oophagie,f
morphophonémique,f
oosporose,f
oophoridie,f
oophorite,f
oozoïde,m
oothèque,f
échinope,m
échinomètre,m
protéomicienne,f
échinon,m
protéomicien,m
échinozoaire,m
protéolyse,f
échinococcose,f
échinomyie,f
échinofaune,f
échinoïde,m
échinocoque,m
contreculture,f
hiératisme,m
mégasécheresse,f
Alaskien,m
quadrilobe,m
quadrisyllabe,m
quadrupédie,f
peaufinage,m
perçage,m
subjectivation,f
rentabilisation,f
redéveloppement,m
scénarisation,f
Alaskienne,f
polyade,m
tuyauteuse,f
polyanthropie,f
polychromie,f
tuyauteur,m
polycladie,f
polychroïsme,m
polycopiage,m
polyergue,f
polygamite,m
polymythie,f
polymicrogyrie,f
aérodynamicien,m
polygonométrie,f
biomatériau,m
déchoquage,m
polytraumatisme,m
préqualification,f
aérodynamicienne,f
bistrage,m
broyat,m
brûlis,m
bioénergie,f
onde gravitationnelle,f
agroforestier,m
cogénération,f
carboneutralité,f
charroyage,m
cagette,f
désilage,m
déchiquetage,m
encrassage,m
électrofiltre,m
étagement,m
détritivore,m
gazéifieur,m
gazéificateur,m
minéralomasse,m
pelletiseur,m
mégajoule,m
oxymètre,m
hydroaccumulation,f
lieu-dit,m
mégabasite,f
latérite,f
stoechiométrie,f
stéatite,f
mégabyte,m
mégacentre,f
mégacité,f
mégacatastrophe,f
mégacalorie,f
mégacéros,m
mégafichier,m
mégaferme,f
mégacôlon,m
mégaeuro,m
mégadésastre,m
mégafaune,f
mégacontinent,m
trimardeur,m
mégalodon,m
mégalographie,f
mégaherbivore,m
mégalope,f
mégalomartyr,m
mégadyne,f
mégalure,f
mégapixel,m
mégamosquée,f
mégapode,m
mégalosaure,m
mégabase,m
mégathère,m
mégaséisme,m
mégaphanérophyte,m
mégamix,m
mégastore,m
mégawattheure,m
mégastructure,f
mégatsunami,m
blèsement,m
blennorrhée,f
blésement,m
blennie,f
blésité,f
blêmissement,m
blettissement,m
bliaud,m
blédard,m
bleusaille,f
blettissure,f
casse-briques,m
agenceur,m
alévisme,m
bahaïsme,m
broussard,m
codécouvreur,m
broussarde,f
codécouvreuse,f
agenceuse,f
départementalisation,f
emphytéose,f
endigage,m
scrofule,f
garniérite,f
mennonitisme,m
médipôle,m
indivisibilité,f
littoralisation,f
ondoiement,m
plaquiste,m
périurbanisation,f
métallier,m
jureur,m
zoreil,m
jureuse,f
revendicatrice,f
squatteuse,f
stathouder,m
wallisien,m
feldwebel,m
pause thé,f
masse au repos,f
nanan,m
fourniment,m
art de vivre,m
huitième art,m
septième art,m
art de la guerre,m
bar-tabac,m
débit de tabac,m
vulvectomie,f
travestisme,m
labferment,m
puntarelle,f
macassar,m
vélo à neige,m
confussion,f
coöpération,f
hyperæsthésie,f
piémontite,f
pédigrée,m
Babylonienne,f
tri à bulles,m
chtetl,m
baguel,m
makher,m
chambre opératoire,f
amour platonique,m
dispacheur,m
minoën,m
cador,m
liche,f
conferve,f
guinille,f
palmature,f
tepu,f
guichet automatique bancaire,m
rez-de-cour,m
rez-de-jardin,m
chalant,m
champi,m
champi,m
symbolisation,f
éphod,m
grylle,m
situle,f
cirre,m
confiturier,m
confiturier,m
protase,f
moronne,f
confiturière,f
métal alcalin,m
train de marchandises,m
phyllotrachée,f
cornéule,f
columelle,f
PdP,f
train à grande vitesse,m
bourguibisme,m
bolivarianisme,m
Vicentin,m
